UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
5432,1,2206,00,4000,110,3150.00000000
5432,1,2406,00,4000,15,1300.00000000
5432,1,2406,00,4000,27,1000.00000000
5432,1,2406,00,4000,82,1000.00000000
5432,1,2406,00,4000,100,2450.00000000
5432,1,2406,00,4000,118,1950.00000000
5432,1,2406,00,4000,126,3700.00000000
5432,1,2406,00,4000,134,7900.00000000
5432,1,2406,00,4000,161,2450.00000000
5432,1,2406,00,4000,173,3150.00000000
5432,1,2406,00,4000,193,2450.00000000
5432,1,2604,00,4000,22,2450.00000000
5432,1,2606,00,4000,54,1850.00000000
5432,1,2606,00,4000,67,2450.00000000
5432,1,2606,00,4000,79,9000.00000000
5432,1,2606,00,4000,152,2150.00000000
5432,1,2606,00,4000,174,2650.00000000
5432,1,2606,00,4000,190,2150.00000000
5432,1,2606,00,4000,192,2450.00000000
5432,1,2606,00,4000,194,1300.00000000
5432,1,2608,00,4000,9,1300.00000000
5433,1,0000,006,5000,1,130.00000000
5433,1,0000,006,5000,97,130.00000000
5433,1,0000,007,5000,54,170.00000000
5433,1,0000,009,5000,79,220.00000000
5433,1,0000,012,5000,39,130.00000000
5433,1,0000,013,5000,31,170.00000000
5433,1,0000,041,5000,21,170.00000000
5433,1,0000,041,5000,73,550.00000000
5433,1,0000,041,5000,82,170.00000000
5433,1,0000,053,5000,61,180.00000000
5433,1,0000,053,5000,64,180.00000000
5433,1,0000,066,5000,30,330.00000000
5433,1,0000,067,5000,67,170.00000000
5433,1,0000,079,5000,37,1750.00000000
5433,1,0000,091,5000,2,650.00000000
5433,1,0000,092,5000,150,1050.00000000
5433,1,0000,092,5000,241,500.00000000
5433,1,0000,092,5000,247,500.00000000
5433,1,0000,092,5000,358,1600.00000000
5433,1,0000,095,5000,18,250.00000000
5433,1,0000,098,5000,4,100.00000000
5433,1,0000,106,5000,117,500.00000000
5433,1,0000,106,5000,120,500.00000000
5433,1,0000,120,5000,66,400.00000000
5433,1,0000,121,5000,1,330.00000000
