UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
4545,2,8698,01,1000,20,200.00000000
4545,2,8698,01,1000,23,200.00000000
4545,2,8698,01,1000,26,250.00000000
4545,2,8698,02,1000,78,350.00000000
4545,2,8698,02,1000,458,650.00000000
4545,2,8698,03,1000,100,150.00000000
4545,2,8698,05,1000,110,220.00000000
4547,1,9232,02,1000,77,500.00000000
4547,1,9232,03,1000,7,3000.00000000
4547,1,9232,03,1000,10,3000.00000000
4547,1,9232,03,1000,26,2000.00000000
4547,1,9232,03,1000,84,2000.00000000
4547,1,9232,03,1000,148,2000.00000000
4547,1,9232,03,1000,154,2000.00000000
4547,1,9232,03,1000,209,2000.00000000
4547,1,9232,04,1000,140,790.00000000
4547,1,9232,04,1000,173,900.00000000
4547,1,9232,04,1000,203,500.00000000
4547,1,9232,06,1000,118,2000.00000000
4547,1,9232,06,1000,127,1500.00000000
4547,1,9232,06,1000,129,1750.00000000
4547,1,9232,06,1000,176,2000.00000000
4547,1,9232,06,1000,248,500.00000000
4547,1,9232,07,1000,29,3600.00000000
4547,1,9232,07,1000,32,3600.00000000
4547,1,9232,07,1000,126,500.00000000
4547,1,9232,07,1000,152,500.00000000
4547,1,9232,08,1000,5,3600.00000000
4547,1,9232,08,1000,147,3600.00000000
4547,1,9232,08,1000,151,500.00000000
4547,1,9232,08,1000,154,500.00000000
4547,1,9234,00,4000,289,4000.00000000
4547,1,9234,00,4000,292,4000.00000000
4547,1,9234,00,4000,298,4000.00000000
4547,1,9234,05,1000,25,2400.00000000
4547,1,9234,05,1000,60,2400.00000000
4547,1,9234,05,1000,89,2600.00000000
4547,1,9234,05,1000,304,2400.00000000
4547,1,9234,06,1000,6,2400.00000000
4547,1,9234,06,1000,32,2400.00000000
4547,1,9234,06,1000,35,2400.00000000
4547,1,9234,06,1000,38,2400.00000000
4547,1,9234,09,1000,6,2600.00000000
4547,1,9234,09,1000,9,2600.00000000
4547,1,9234,09,1000,48,2800.00000000
4547,1,9234,09,1000,64,2600.00000000
4547,1,9234,09,1000,71,2800.00000000
4547,1,9234,09,1000,77,2800.00000000
4547,1,9234,09,1000,104,2450.00000000
4547,1,9234,09,1000,314,2600.00000000
4547,1,9234,13,1000,4,5600.00000000
4547,1,9234,13,1000,123,5600.00000000
4547,1,9234,13,1000,126,5600.00000000
4547,1,9234,13,1000,148,3650.00000000
4547,1,9234,13,1000,152,5600.00000000
4547,1,9234,13,1000,171,31000.00000000
4547,1,9234,13,1000,225,52000.00000000
4547,1,9234,13,1000,250,40000.00000000
4547,1,9234,13,1000,268,5600.00000000
4547,1,9234,15,1000,241,500.00000000
4547,1,9234,16,1000,257,3000.00000000
4547,1,9234,16,1000,280,3000.00000000
4547,1,9234,16,1000,295,2000.00000000
4547,1,9234,16,1000,298,2000.00000000
4547,1,9234,16,1000,314,15000.00000000
4547,1,9240,00,4000,32,500.00000000
4547,1,9246,00,4000,4,600.00000000
4547,1,9248,00,4000,6,430.00000000
4547,1,9248,00,4000,9,430.00000000
4547,1,9248,00,4000,12,430.00000000
4547,1,9248,00,4000,44,430.00000000
4547,1,9248,00,4000,73,430.00000000
4547,1,9250,00,4000,4,1000.00000000
4547,1,9250,00,4000,7,1000.00000000
4547,1,9252,00,4000,45,430.00000000
4547,1,9252,09,1000,17,850.00000000
4547,1,9252,09,1000,25,600.00000000
4547,1,9252,09,1000,48,600.00000000
4547,1,9252,09,1000,57,600.00000000
4547,1,9252,09,1000,86,600.00000000
4547,1,9252,09,1000,109,430.00000000
4547,1,9252,13,1000,1,1000.00000000
4547,1,9254,00,4000,1,430.00000000
4547,1,9432,09,1000,2,680.00000000
4547,1,9446,02,1000,2,300.00000000
4547,1,9446,02,1000,31,300.00000000
4547,1,9446,03,1000,47,450.00000000
4547,1,9446,03,1000,79,450.00000000
4547,1,9446,07,1000,11,450.00000000
4547,1,9446,07,1000,14,450.00000000
4547,1,9446,07,1000,49,530.00000000
4547,1,9450,07,1000,11,390.00000000
4547,1,9450,07,1000,18,500.00000000
4547,1,9454,03,1000,3,300.00000000
4547,1,9456,07,1000,3,440.00000000
4547,1,9456,07,1000,7,500.00000000
4547,1,9456,08,1000,2,390.00000000
4547,1,9456,08,1000,22,390.00000000
4547,1,9456,08,1000,28,390.00000000
4547,1,9036,06,1000,89,1000.00000000
4547,1,9036,06,1000,121,1000.00000000
4547,1,9036,06,1000,137,500.00000000
4547,1,9036,06,1000,179,1000.00000000
4547,1,9038,00,4000,2,770.00000000
4547,1,9038,00,4000,5,770.00000000
4547,1,9038,02,1000,19,500.00000000
4547,1,9038,03,1000,33,1600.00000000
4547,1,9038,03,1000,38,1000.00000000
4547,1,9038,03,1000,51,650.00000000
4547,1,9038,03,1000,154,880.00000000
4547,1,9038,03,1000,155,1600.00000000
4547,1,9038,10,1000,81,2000.00000000
4547,1,9038,11,1000,106,650.00000000
4547,1,9038,11,1000,117,500.00000000
4547,1,9038,14,1000,134,500.00000000
4547,1,9040,00,4000,8,400.00000000
4547,1,9040,00,4000,387,500.00000000
4547,1,9040,02,1000,1,500.00000000
4547,1,9040,03,1000,16,500.00000000
4547,1,9040,07,1000,41,500.00000000
4547,1,9040,07,1000,47,500.00000000
4547,1,9040,08,1000,105,1000.00000000
4547,1,9040,11,1000,77,500.00000000
4547,1,9040,11,1000,97,880.00000000
4547,1,9040,11,1000,100,500.00000000
4547,1,9040,11,1000,104,1000.00000000
4547,1,9040,14,1000,117,500.00000000
4547,1,9040,14,1000,124,1000.00000000
4547,1,9040,14,1000,127,1000.00000000
4547,1,9040,15,1000,2,1000.00000000
4547,1,9040,15,1000,8,1000.00000000
4547,1,9040,15,1000,153,1000.00000000
4547,1,9040,15,1000,182,1000.00000000
4547,1,9040,15,1000,188,1000.00000000
4547,1,9040,15,1000,217,1000.00000000
4547,1,9040,15,1000,240,1000.00000000
4547,1,9040,15,1000,243,1000.00000000
4547,1,9040,15,1000,330,1000.00000000
4547,1,9040,15,1000,391,1000.00000000
4547,1,9040,15,1000,420,1000.00000000
4547,1,9040,15,1000,423,1000.00000000
4547,1,9040,15,1000,426,1000.00000000
4547,1,9042,00,4000,164,450.00000000
4547,1,9042,01,1000,35,900.00000000
4547,1,9042,01,1000,64,900.00000000
4547,1,9042,01,1000,70,900.00000000
4547,1,9042,01,1000,119,900.00000000
4547,1,9042,01,1000,154,900.00000000
4547,1,9042,01,1000,160,900.00000000
4547,1,9042,01,1000,165,680.00000000
4547,1,9042,05,1000,118,790.00000000
4547,1,9042,09,500,19,900.00000000
4547,1,9042,10,1000,16,500.00000000
4547,1,9042,17,500,9,900.00000000
4547,1,9044,00,4000,24,450.00000000
4547,1,9044,00,4000,27,450.00000000
4547,1,9044,00,4000,30,450.00000000
4547,1,9044,00,4000,50,900.00000000
4547,1,9044,00,4000,59,450.00000000
4547,1,9044,00,4000,111,590.00000000
4547,1,9046,00,4000,113,430.00000000
4547,1,9046,00,4000,133,560.00000000
4547,1,9046,00,4000,136,430.00000000
4547,1,9046,00,4000,171,430.00000000
4547,1,9046,00,4000,182,610.00000000
4547,1,9046,00,4000,264,430.00000000
4547,1,9046,09,1000,59,700.00000000
4547,1,9046,10,1000,11,700.00000000
4547,1,9046,10,1000,34,700.00000000
4547,1,9046,10,1000,37,700.00000000
4547,1,9046,10,1000,40,700.00000000
4547,1,9046,14,1000,102,700.00000000
4547,1,9048,00,4000,191,1200.00000000
4547,1,9048,00,4000,226,1200.00000000
4547,1,9048,04,1000,3,1000.00000000
4547,1,9048,07,1000,2,750.00000000
4547,1,9048,07,1000,7,1000.00000000
4547,1,9048,07,1000,8,1200.00000000
4547,1,9048,08,1000,1,1200.00000000
4547,1,9048,08,1000,55,880.00000000
4547,1,9048,08,1000,58,1000.00000000
4547,1,9048,11,1000,2,1000.00000000
4547,1,9048,11,1000,60,1000.00000000
4547,1,9048,11,1000,66,1000.00000000
4547,1,9048,12,1000,128,1000.00000000
4547,1,9048,12,1000,157,1200.00000000
4547,1,9048,15,1000,167,1000.00000000
4547,1,9048,15,1000,173,1000.00000000
4547,1,9048,16,1000,5,600.00000000
4547,1,9050,00,4000,101,700.00000000
4547,1,9050,00,4000,104,800.00000000
4546,1,8478,09,1000,48,350.00000000
4546,1,8478,09,1000,51,350.00000000
4546,1,8478,09,1000,78,320.00000000
4546,1,8478,10,1000,10,310.00000000
4546,1,8478,10,1000,20,350.00000000
4546,1,8478,10,1000,23,350.00000000
4546,1,8480,00,4000,23,310.00000000
4546,1,8480,00,4000,36,350.00000000
4546,1,8486,00,4000,5,100.00000000
4546,1,8678,00,4000,9,600.00000000
4546,1,8678,04,1000,12,820.00000000
4546,1,8680,00,4000,52,350.00000000
4546,1,8680,00,4000,55,350.00000000
4546,1,8680,04,1000,10,2650.00000000
4546,1,8680,04,1000,74,4000.00000000
4546,1,8680,04,1000,106,4000.00000000
4546,1,8680,04,1000,129,1800.00000000
4546,1,8680,04,1000,132,1800.00000000
4546,1,8680,04,1000,135,1800.00000000
4546,1,8680,08,1000,7,1800.00000000
4546,1,8680,08,1000,10,1800.00000000
4546,1,8680,08,1000,13,1800.00000000
4546,1,8680,08,1000,104,2700.00000000
4546,1,8680,08,1000,116,1600.00000000
4546,1,8680,08,1000,132,1800.00000000
4546,1,8680,12,1000,35,1900.00000000
4546,1,8680,12,1000,37,1600.00000000
4546,1,8680,12,1000,199,1550.00000000
4546,1,8680,12,1000,204,1250.00000000
4546,1,8680,12,1000,206,1900.00000000
4546,1,8682,00,4000,18,350.00000000
4546,1,8682,00,4000,53,350.00000000
4546,1,8682,00,4000,82,350.00000000
4546,1,8682,16,1000,2,2550.00000000
4546,1,8682,16,1000,14,1600.00000000
4546,1,8684,00,4000,10,350.00000000
4546,1,8684,00,4000,36,350.00000000
4546,1,8684,00,4000,65,350.00000000
4546,1,8874,15,1000,10,130.00000000
4546,1,8874,15,1000,13,130.00000000
4546,1,8874,16,1000,2,170.00000000
4546,1,8878,00,4000,2,600.00000000
4546,1,8878,00,4000,5,600.00000000
4546,1,8880,00,4000,110,1600.00000000
4546,1,8880,00,4000,119,1600.00000000
4546,1,8880,00,4000,150,1400.00000000
4546,1,8880,01,1000,6,1800.00000000
4546,1,8880,01,1000,136,600.00000000
4546,1,8880,01,1000,157,1500.00000000
4546,1,8880,01,1000,168,600.00000000
4546,1,8880,05,1000,10,1600.00000000
4546,1,8880,05,1000,13,1600.00000000
4546,1,8880,05,1000,17,1800.00000000
4546,1,8880,05,1000,26,4000.00000000
4546,1,8880,05,1000,36,3100.00000000
4546,1,8880,05,1000,42,3100.00000000
4546,1,8880,05,1000,81,1800.00000000
4546,1,8880,05,1000,84,1800.00000000
4546,1,8880,05,1000,97,1600.00000000
4546,1,8880,05,1000,177,4000.00000000
4546,1,8880,05,1000,216,3100.00000000
4546,1,8880,05,1000,259,1400.00000000
4546,1,8880,05,1000,296,4000.00000000
4546,1,8880,05,1000,306,1600.00000000
4546,1,8880,05,1000,338,3100.00000000
4546,1,8880,09,1000,62,4000.00000000
4546,1,8880,09,1000,271,4000.00000000
4546,1,8880,09,1000,307,1550.00000000
4546,1,8880,09,1000,321,1150.00000000
4546,1,8880,09,1000,367,1800.00000000
4546,1,8880,09,1000,380,3100.00000000
4546,1,8880,09,1000,513,1550.00000000
4546,1,8880,13,1000,10,1600.00000000
4546,1,8880,13,1000,88,3000.00000000
4546,1,8880,13,1000,353,1650.00000000
4546,1,8880,13,1000,357,3400.00000000
4546,1,8880,13,1000,361,960.00000000
4546,1,8880,13,1000,370,1600.00000000
4546,1,8882,00,4000,25,1350.00000000
4546,1,8882,09,1000,7,3400.00000000
4546,1,8882,09,1000,24,1800.00000000
4546,1,8882,10,1000,51,2000.00000000
4546,1,8882,10,1000,57,2000.00000000
4546,1,8882,10,1000,60,2000.00000000
4546,1,8882,10,1000,78,3400.00000000
4546,1,8882,10,1000,89,2000.00000000
4546,1,8882,10,1000,94,1750.00000000
4546,1,8882,11,1000,13,1550.00000000
4546,1,8882,11,1000,16,1550.00000000
4546,1,8882,11,1000,74,1550.00000000
4546,1,8882,11,1000,97,1550.00000000
4546,1,8882,13,1000,72,1800.00000000
4547,1,9032,11,1000,26,2800.00000000
4547,1,9032,11,1000,46,7000.00000000
4547,1,9032,11,1000,78,2800.00000000
4547,1,9032,11,1000,84,7000.00000000
4547,1,9032,11,1000,232,2800.00000000
4547,1,9032,11,1000,235,2800.00000000
4547,1,9032,11,1000,251,1500.00000000
4547,1,9032,12,1000,243,8600.00000000
4547,1,9032,15,1000,263,10500.00000000
4547,1,9032,15,1000,291,1500.00000000
4547,1,9034,00,4000,14,3000.00000000
4547,1,9034,00,4000,29,3100.00000000
4547,1,9034,06,1000,3,1000.00000000
4547,1,9034,07,1000,27,3100.00000000
4547,1,9034,07,1000,43,7000.00000000
4547,1,9034,11,1000,25,3300.00000000
4547,1,9034,11,1000,36,3800.00000000
4547,1,9034,11,1000,85,3100.00000000
4547,1,9034,11,1000,97,3800.00000000
4547,1,9034,11,1000,111,3100.00000000
4547,1,9034,11,1000,121,7000.00000000
4547,1,9034,11,1000,191,7000.00000000
4547,1,9034,12,1000,41,3300.00000000
4547,1,9034,12,1000,298,12000.00000000
4547,1,9034,12,1000,304,12000.00000000
4547,1,9034,12,1000,333,12500.00000000
4547,1,9034,12,1000,362,3100.00000000
4547,1,9034,12,1000,423,3100.00000000
4547,1,9034,12,1000,435,3800.00000000
4547,1,9034,13,1000,415,2000.00000000
4547,1,9034,15,1000,421,5600.00000000
4547,1,9034,15,1000,427,1500.00000000
4547,1,9034,15,1000,475,7000.00000000
4547,1,9034,16,1000,20,25000.00000000
4547,1,9034,16,1000,39,31000.00000000
4547,1,9034,16,1000,51,37000.00000000
4547,1,9034,16,1000,118,37000.00000000
4547,1,9034,16,1000,478,22000.00000000
4547,1,9034,16,1000,502,25000.00000000
4547,1,9034,16,1000,515,23500.00000000
4547,1,9034,16,1000,525,25000.00000000
4547,1,9034,16,1000,528,25000.00000000
4547,1,9034,16,1000,543,52000.00000000
4547,1,9034,16,1000,552,52000.00000000
4547,1,9034,16,1000,568,37000.00000000
4547,1,9034,16,1000,571,37000.00000000
4547,1,9034,16,1000,605,3000.00000000
4547,1,9034,16,1000,608,3000.00000000
4547,1,9034,16,1000,615,23000.00000000
4547,1,9034,16,1000,621,23000.00000000
4547,1,9034,16,1000,639,52000.00000000
4547,1,9034,16,1000,716,37000.00000000
4547,1,9034,16,1000,729,52000.00000000
4547,1,9034,16,1000,732,52000.00000000
4547,1,9034,16,1000,777,37000.00000000
4547,1,9034,16,1000,787,7000.00000000
4547,1,9034,16,1000,816,52000.00000000
4547,1,9034,16,1000,823,4100.00000000
4547,1,9034,16,1000,854,52000.00000000
4547,1,9034,16,1000,859,25000.00000000
4547,1,9034,16,1000,862,25000.00000000
4547,1,9034,16,1000,916,4100.00000000
4547,1,9036,00,4000,20,500.00000000
4547,1,9036,02,1000,33,1000.00000000
4547,1,9036,02,1000,35,500.00000000
4547,1,9036,02,1000,42,1000.00000000
4547,1,9036,06,1000,17,500.00000000
4547,1,9036,06,1000,50,1000.00000000
4547,1,9036,06,1000,61,880.00000000
4547,1,9036,06,1000,85,1000.00000000
4547,1,9036,06,1000,114,1000.00000000
4547,1,9036,06,1000,146,1000.00000000
4547,1,9036,06,1000,169,1000.00000000
4547,1,9036,06,1000,178,1000.00000000
4547,1,9038,00,4000,4,770.00000000
4547,1,9038,02,1000,12,500.00000000
4547,1,9038,03,1000,37,1000.00000000
4547,1,9038,03,1000,59,500.00000000
4547,1,9038,06,1000,62,400.00000000
4547,1,9038,10,1000,8,400.00000000
4547,1,9038,11,1000,116,500.00000000
4547,1,9040,04,1000,32,650.00000000
4547,1,9040,07,1000,45,750.00000000
4547,1,9040,08,1000,109,880.00000000
4547,1,9040,11,1000,95,650.00000000
4547,1,9040,12,1000,107,1600.00000000
4547,1,9040,14,1000,126,1000.00000000
4547,1,9040,15,1000,146,1000.00000000
4547,1,9040,15,1000,147,750.00000000
4547,1,9040,15,1000,207,1000.00000000
4547,1,9040,15,1000,236,1000.00000000
4547,1,9040,15,1000,239,1000.00000000
4545,2,8614,14,1000,10,300.00000000
4545,2,8692,00,4000,6,500.00000000
4545,2,8692,00,4000,9,500.00000000
4545,2,8692,02,1000,37,140.00000000
4545,2,8692,02,1000,40,140.00000000
4545,2,8692,02,1000,43,140.00000000
4545,2,8692,02,1000,78,320.00000000
4545,2,8692,02,1000,95,140.00000000
4545,2,8692,02,1000,98,140.00000000
4545,2,8692,02,1000,133,140.00000000
4545,2,8692,02,1000,345,320.00000000
4545,2,8692,03,1000,148,320.00000000
4545,2,8692,03,1000,157,320.00000000
4545,2,8692,03,1000,212,320.00000000
4545,2,8692,03,1000,241,320.00000000
4545,2,8692,03,1000,244,320.00000000
4545,2,8692,03,1000,357,320.00000000
4545,2,8692,05,1000,253,140.00000000
4545,2,8692,06,1000,298,140.00000000
4545,2,8694,00,4000,11,140.00000000
4545,2,8694,00,4000,380,140.00000000
4545,2,8694,01,1000,1,150.00000000
4545,2,8694,02,1000,23,140.00000000
4545,2,8694,02,1000,26,140.00000000
4545,2,8694,02,1000,49,140.00000000
4545,2,8694,03,1000,71,260.00000000
4545,2,8694,03,1000,94,260.00000000
4545,2,8694,03,1000,103,260.00000000
4545,2,8694,03,1000,126,260.00000000
4545,2,8694,03,1000,157,140.00000000
4545,2,8694,03,1000,173,500.00000000
4545,2,8694,03,1000,189,140.00000000
4545,2,8694,03,1000,399,260.00000000
4545,2,8694,05,1000,1,140.00000000
4545,2,8694,06,1000,191,140.00000000
4545,2,8694,06,1000,194,140.00000000
4545,2,8694,07,1000,214,140.00000000
4545,2,8694,14,1000,298,140.00000000
4545,2,8694,15,1000,327,320.00000000
4545,2,8694,15,1000,350,320.00000000
4545,2,8694,15,1000,353,320.00000000
4545,2,8696,00,4000,26,300.00000000
4545,2,8696,00,4000,110,300.00000000
4545,2,8696,00,4000,126,230.00000000
4545,2,8696,00,4000,161,230.00000000
4545,2,8696,00,4000,183,150.00000000
4545,2,8696,00,4000,198,260.00000000
4545,2,8696,02,1000,4,140.00000000
4545,2,8696,02,1000,7,140.00000000
4545,2,8696,02,1000,30,140.00000000
4545,2,8696,10,1000,47,230.00000000
4545,2,8696,15,1000,85,260.00000000
4545,2,8696,15,1000,87,140.00000000
4545,2,8698,00,4000,8,140.00000000
4545,2,8698,00,4000,375,250.00000000
4545,2,8698,00,4000,411,150.00000000
4545,2,8698,00,4000,416,250.00000000
4545,2,8698,00,4000,429,650.00000000
4545,2,8698,01,1000,14,250.00000000
4545,2,8698,01,1000,17,250.00000000
4545,2,8698,02,1000,57,150.00000000
4545,2,8698,02,1000,72,650.00000000
4545,2,8698,02,1000,87,310.00000000
4545,2,8698,02,1000,90,350.00000000
4545,2,8698,02,1000,93,350.00000000
4545,2,8698,05,1000,103,200.00000000
4545,2,8698,05,1000,458,250.00000000
4545,2,8698,06,1000,7,570.00000000
4545,2,8698,06,1000,14,350.00000000
4545,2,8698,06,1000,162,350.00000000
4545,2,8698,06,1000,165,350.00000000
4545,2,8698,06,1000,179,650.00000000
4545,2,8698,06,1000,187,570.00000000
4545,2,8698,06,1000,191,350.00000000
4545,2,8698,06,1000,197,350.00000000
4545,2,8698,06,1000,249,350.00000000
4545,2,8698,06,1000,464,350.00000000
4545,2,8698,09,1000,291,250.00000000
4545,2,8698,09,1000,299,220.00000000
4545,2,8698,09,1000,302,220.00000000
4545,2,8698,10,1000,19,250.00000000
4545,2,8698,10,1000,71,220.00000000
4545,2,8698,10,1000,77,250.00000000
4545,2,8698,10,1000,79,350.00000000
4545,2,8698,10,1000,350,250.00000000
4545,2,8698,10,1000,356,250.00000000
4545,2,8698,11,1000,2,350.00000000
4545,2,8698,14,1000,367,140.00000000
4545,2,8804,01,1000,1,530.00000000
4545,2,8806,01,1000,9,23000.00000000
4545,2,8806,01,1000,32,2500.00000000
4545,2,8806,01,1000,58,16500.00000000
4547,1,9034,16,1000,720,3600.00000000
4547,1,9034,16,1000,736,4100.00000000
4547,1,9034,16,1000,743,23000.00000000
4547,1,9034,16,1000,765,4100.00000000
4547,1,9034,16,1000,774,37000.00000000
4547,1,9034,16,1000,844,37000.00000000
4547,1,9034,16,1000,919,1500.00000000
4547,1,9036,00,4000,4,1000.00000000
4547,1,9036,00,4000,27,1000.00000000
4547,1,9036,01,1000,1,2000.00000000
4547,1,9036,01,1000,19,500.00000000
4547,1,9036,01,1000,26,1000.00000000
4547,1,9036,05,1000,135,880.00000000
4547,1,9036,06,1000,79,1000.00000000
4547,1,9036,06,1000,82,1000.00000000
4547,1,9036,06,1000,111,1000.00000000
4547,1,9036,06,1000,117,1000.00000000
4547,1,9036,06,1000,140,1000.00000000
4547,1,9036,06,1000,143,1000.00000000
4547,1,9036,06,1000,172,1000.00000000
4547,1,9036,06,1000,175,1000.00000000
4547,1,9036,06,1000,197,500.00000000
4547,1,9038,00,4000,11,880.00000000
4547,1,9038,00,4000,14,880.00000000
4547,1,9038,03,1000,31,1600.00000000
4547,1,9038,03,1000,40,1000.00000000
4547,1,9038,06,1000,65,400.00000000
4547,1,9038,07,1000,5,2000.00000000
4547,1,9038,10,1000,13,500.00000000
4547,1,9038,10,1000,558,2000.00000000
4547,1,9038,14,1000,133,500.00000000
4547,1,9040,03,1000,9,500.00000000
4547,1,9040,10,1000,57,500.00000000
4547,1,9040,11,1000,70,500.00000000
4547,1,9040,11,1000,99,500.00000000
4547,1,9040,11,1000,101,880.00000000
4547,1,9040,11,1000,103,1000.00000000
4547,1,9040,14,1000,113,500.00000000
4547,1,9040,14,1000,116,500.00000000
4547,1,9040,14,1000,122,500.00000000
4547,1,9040,14,1000,142,500.00000000
4547,1,9040,15,1000,1,1000.00000000
4547,1,9040,15,1000,152,1000.00000000
4547,1,9040,15,1000,178,1000.00000000
4547,1,9040,15,1000,210,1000.00000000
4547,1,9040,15,1000,216,1000.00000000
4547,1,9040,15,1000,242,1000.00000000
4547,1,9040,15,1000,274,1000.00000000
4547,1,9040,15,1000,329,1000.00000000
4547,1,9040,15,1000,335,1000.00000000
4547,1,9040,15,1000,361,1000.00000000
4547,1,9040,15,1000,362,880.00000000
4547,1,9040,15,1000,390,1000.00000000
4547,1,9040,15,1000,419,1000.00000000
4547,1,9040,15,1000,422,1000.00000000
4547,1,9040,16,1000,371,1000.00000000
4547,1,9040,16,1000,389,1400.00000000
4547,1,9042,00,4000,67,650.00000000
4547,1,9042,01,500,14,900.00000000
4547,1,9042,01,1000,34,900.00000000
4547,1,9042,01,1000,60,900.00000000
4547,1,9042,01,1000,92,900.00000000
4547,1,9042,01,1000,95,900.00000000
4547,1,9042,01,1000,123,790.00000000
4547,1,9042,01,1000,167,450.00000000
4547,1,9042,05,1000,112,900.00000000
4547,1,9042,09,500,6,1000.00000000
4547,1,9042,10,500,10,450.00000000
4547,1,9042,10,1000,15,500.00000000
4547,1,9042,10,1000,18,500.00000000
4547,1,9042,14,1000,16,500.00000000
4547,1,9042,17,500,2,900.00000000
4547,1,9044,00,4000,25,450.00000000
4547,1,9044,00,4000,78,590.00000000
4547,1,9044,00,4000,124,450.00000000
4547,1,9044,00,4000,136,900.00000000
4547,1,9046,00,4000,90,600.00000000
4547,1,9046,00,4000,106,430.00000000
4547,1,9046,00,4000,131,560.00000000
4547,1,9046,00,4000,135,430.00000000
4547,1,9046,00,4000,141,430.00000000
4547,1,9046,00,4000,167,430.00000000
4547,1,9046,00,4000,193,430.00000000
4547,1,9046,00,4000,206,1000.00000000
4547,1,9046,00,4000,223,700.00000000
4547,1,9046,00,4000,232,1000.00000000
4547,1,9046,00,4000,256,560.00000000
4547,1,9046,00,4000,257,430.00000000
4547,1,9046,04,1000,2,650.00000000
4547,1,9046,07,1000,4,430.00000000
4547,1,9046,10,1000,6,700.00000000
4547,1,9046,10,1000,12,700.00000000
4547,1,9456,11,1000,7,300.00000000
4547,1,9456,12,1000,4,390.00000000
4547,1,9456,12,1000,7,390.00000000
4547,1,9456,12,1000,17,500.00000000
4547,1,9456,12,1000,27,390.00000000
4547,1,9456,15,1000,1,300.00000000
4547,2,8206,00,4000,6,300.00000000
4547,2,8206,02,1000,22,600.00000000
4547,2,8406,00,4000,15,600.00000000
4547,2,8406,00,4000,31,300.00000000
4547,2,8406,00,4000,35,450.00000000
4547,2,8408,00,4000,17,450.00000000
4547,2,8606,00,4000,9,450.00000000
4547,2,8606,00,4000,11,300.00000000
4547,2,8606,00,4000,20,300.00000000
4547,2,8606,00,4000,49,300.00000000
4547,2,8606,05,1000,46,600.00000000
4547,2,8606,05,1000,72,530.00000000
4547,2,8608,00,4000,24,300.00000000
4547,2,8608,00,4000,37,600.00000000
4547,2,8608,00,4000,50,300.00000000
4547,2,8608,14,1000,7,600.00000000
4547,2,8608,15,1000,1,600.00000000
4547,2,8608,15,1000,4,600.00000000
4547,2,8608,15,1000,33,600.00000000
4547,2,8608,15,1000,62,600.00000000
4547,2,8608,15,1000,65,600.00000000
4547,2,8610,00,4000,21,450.00000000
4547,2,8610,00,4000,49,300.00000000
4547,2,8610,00,4000,56,600.00000000
4547,2,8610,00,4000,81,300.00000000
4547,2,8610,00,4000,84,300.00000000
4547,2,8610,16,1000,17,600.00000000
4547,2,8610,16,1000,20,600.00000000
4547,2,8804,00,4000,1,390.00000000
4547,2,8810,00,4000,7,300.00000000
4547,2,8810,00,4000,17,600.00000000
4547,2,8810,00,4000,46,390.00000000
4547,2,8810,00,4000,60,450.00000000
4547,2,8826,07,1000,46,1000.00000000
4547,2,9002,00,4000,5,450.00000000
4547,2,9024,00,4000,6,700.00000000
4547,2,9024,00,4000,71,400.00000000
4547,2,9024,08,1000,23,800.00000000
4547,2,9024,08,1000,58,800.00000000
4547,2,9024,08,1000,84,800.00000000
4547,2,9024,08,1000,90,800.00000000
4547,2,9024,12,1000,2,800.00000000
4547,2,9026,00,4000,19,600.00000000
4547,2,9202,00,4000,66,300.00000000
4547,2,9202,00,4000,79,390.00000000
4547,2,9202,03,1000,35,880.00000000
4547,2,9204,00,4000,32,530.00000000
4547,2,9204,15,1000,3,1000.00000000
4547,2,9204,15,1000,9,600.00000000
4547,2,9204,15,1000,26,1000.00000000
4547,2,9204,15,1000,29,1000.00000000
4547,2,9220,00,4000,33,300.00000000
4547,2,9220,00,4000,62,300.00000000
4547,2,9220,00,4000,69,600.00000000
4547,2,9220,00,4000,72,600.00000000
4547,2,9222,00,4000,36,300.00000000
4547,2,9222,00,4000,39,300.00000000
4547,2,9222,00,4000,68,300.00000000
4547,2,9222,00,4000,93,1000.00000000
4547,2,9222,00,4000,96,1000.00000000
4547,2,9222,00,4000,125,1000.00000000
4547,2,9222,00,4000,158,300.00000000
4547,2,9222,00,4000,253,1000.00000000
4547,2,9222,00,4000,398,1000.00000000
4547,2,9222,03,1000,7,1000.00000000
4547,2,9222,03,1000,158,1000.00000000
4547,2,9222,03,1000,187,1000.00000000
4547,2,9222,03,1000,210,1000.00000000
4547,2,9222,03,1000,277,1000.00000000
4547,2,9222,03,1000,336,880.00000000
4547,2,9222,03,1000,371,1600.00000000
4547,2,9222,03,1000,390,960.00000000
4547,2,9222,07,1000,306,1600.00000000
4547,2,9222,07,1000,312,1600.00000000
4547,2,9224,00,4000,30,570.00000000
4547,2,9226,00,4000,5,400.00000000
4547,2,9420,00,4000,22,300.00000000
4547,2,9420,00,4000,25,300.00000000
4548,2,9458,16,1000,1,440.00000000
4548,2,9458,16,1000,7,440.00000000
4548,2,9460,12,1000,1,300.00000000
4548,2,9460,15,1000,1,390.00000000
4645,3,0006,00,4000,4,350.00000000
4645,3,0006,00,4000,10,570.00000000
4645,3,0006,00,4000,15,650.00000000
